0.06759,0.127129,0.083379,-66.589678,5.617275,-0.119941,1.301573,0.269323,1.088742,0.13413,0.340665,0.049857,0.85012,0.569267,0.237025,0.63521,0.022849,0.061399,0.030443,4.321715,0.901471,0.969084,0.862534,0.576356,0.541378,0.577281,0.497707,0.521199,0.496831,0.510679,0.480496,0.484112,0.021717,0.039373,0.007636,2.972106,0.638631,0.754165,0.644811,0.324977,0.338792,0.344422,0.281195,0.445777,0.311494,0.315709,0.36532,0.226617,0.024235,0.051947,0.030011,3.582107,0.405608,0.303351,0.181449,0.14811,0.120384,0.114428,0.083906,0.114586,0.136055,0.121424,0.096668,0.102146,0.392754,61.0,0.650598,122.0,2.0,0.954706,0.721103,1.675809
0.124628,0.262126,0.088286,-73.488363,2.930643,-0.395207,1.396992,0.577302,0.079088,0.446914,1.72242,1.259782,0.103201,0.16658,0.543511,0.205983,0.073384,0.170748,0.036247,4.422413,1.325725,1.388104,0.893238,0.848487,0.736561,0.640364,0.643027,0.617996,0.543732,0.588624,0.490879,0.473501,0.024985,0.042482,0.007235,3.307818,0.709652,1.039546,0.755093,0.510433,0.483288,0.318069,0.365866,0.377845,0.25452,0.375408,0.183747,0.322965,0.032635,0.057169,0.02952,4.222461,0.36806,0.303093,0.20362,0.207119,0.148526,0.129615,0.118551,0.105923,0.106779,0.139957,0.103371,0.102959,0.14673,67.0,0.656695,134.0,2.0,0.50402,0.720786,1.265261
0.093521,0.215818,0.076723,-61.751372,3.432622,0.233889,2.116981,0.406601,0.637084,0.819668,0.657006,0.454951,0.606506,0.79496,0.374823,0.668779,0.037478,0.084117,0.028829,3.255417,0.920358,0.838055,0.881653,0.672779,0.582486,0.572899,0.546802,0.531957,0.547807,0.511874,0.497682,0.483123,0.018811,0.036363,0.006481,1.253609,0.459664,0.381777,0.333113,0.282392,0.22043,0.249271,0.229046,0.238129,0.183765,0.186601,0.197743,0.152485,0.023865,0.045811,0.030858,4.246959,0.384521,0.208375,0.167144,0.121351,0.099741,0.087327,0.079979,0.0938,0.099444,0.079562,0.084214,0.072296,0.067486,53.0,0.432376,106.0,2.0,0.222404,0.489334,0.771986
0.04431,0.328247,0.089572,-74.488069,3.611494,1.038638,2.136364,0.547973,0.760812,0.820011,0.413674,0.893327,0.709733,0.388724,0.594064,0.373953,0.045083,0.347362,0.043276,5.480823,1.406603,0.922545,0.882728,0.728157,0.574977,0.560553,0.575661,0.485209,0.436312,0.440098,0.450463,0.425604,0.021746,0.148849,0.008791,4.241698,0.731199,0.654923,0.856593,0.524006,0.379491,0.312854,0.455609,0.384568,0.211095,0.184107,0.33294,0.244056,0.026864,0.091097,0.030124,4.050137,0.333973,0.22979,0.29068,0.232147,0.133839,0.118676,0.174752,0.10197,0.087717,0.097796,0.130348,0.088035,0.200492,73.0,0.30889,146.0,2.0,0.484372,0.48184,1.309615
0.130384,0.459788,0.088932,-67.676658,2.565913,0.620231,0.914739,1.007294,0.915024,0.632548,0.307047,0.352873,0.596772,0.438749,0.564733,0.36336,0.111115,0.322399,0.036573,3.980374,1.185594,0.743619,0.574995,0.459841,0.430183,0.473638,0.487477,0.487251,0.436034,0.431606,0.397949,0.403164,0.015141,0.049879,0.008401,1.999887,0.36549,0.276507,0.212551,0.11375,0.095092,0.115343,0.160394,0.202958,0.157715,0.124421,0.062901,0.117104,0.018132,0.051812,0.029745,3.643539,0.205032,0.138321,0.078404,0.064017,0.057519,0.078893,0.083675,0.075584,0.062626,0.066898,0.050906,0.055739,1.039388,66.0,1.265708,132.0,2.0,1.16653,1.349442,2.530439
0.055709,0.107775,0.078752,-89.36545,8.677878,-1.098595,1.849883,0.514646,0.906639,0.145569,0.602196,0.592561,0.466557,0.500111,0.480545,0.415926,0.020969,0.042505,0.028196,4.282129,0.937141,0.645035,0.530563,0.492345,0.517361,0.501474,0.498057,0.530722,0.505668,0.476217,0.46803,0.42586,0.019225,0.036662,0.007488,6.903552,1.453256,0.580117,0.285032,0.240136,0.330961,0.360087,0.312349,0.322045,0.287691,0.318282,0.333235,0.259441,0.026707,0.054033,0.030465,5.154139,0.52441,0.153805,0.122677,0.072563,0.090014,0.126627,0.114829,0.148192,0.154513,0.088358,0.093848,0.076093,0.064418,68.0,0.144059,136.0,2.0,0.250328,0.343141,0.729582
0.061636,0.132921,0.078229,-74.661826,6.151277,-0.332367,2.051249,0.390245,0.854089,0.374582,0.567864,0.318661,0.399077,0.250833,0.280215,0.218727,0.020712,0.051279,0.029066,2.605935,0.808597,0.521084,0.499125,0.489694,0.480103,0.445158,0.480388,0.473037,0.481761,0.484412,0.473408,0.461121,0.015727,0.032561,0.007868,2.213598,0.690451,0.287671,0.286157,0.211451,0.245795,0.205623,0.360062,0.337786,0.394569,0.316013,0.320658,0.154216,0.025202,0.049869,0.030144,4.460019,0.404221,0.165059,0.098307,0.075178,0.073525,0.061824,0.077885,0.128718,0.113777,0.094795,0.105534,0.06843,0.047611,83.0,0.113359,166.0,2.0,0.233175,0.177666,0.696302
0.063605,0.10989,0.081286,-92.831295,7.559924,-0.003787,2.255114,0.038415,1.568938,0.700346,-0.181939,0.351438,-0.212121,0.43303,0.220985,0.269927,0.022386,0.064288,0.029356,2.94431,0.851495,0.76742,0.792377,0.729387,0.641202,0.587808,0.656013,0.695867,0.643692,0.631764,0.610453,0.603686,0.018429,0.043662,0.008742,6.401689,1.228614,0.969236,0.786434,0.99839,0.55879,0.604196,0.677653,0.594109,0.713379,0.781767,0.629166,0.775105,0.027018,0.062851,0.030205,4.91983,0.45673,0.257351,0.304795,0.218807,0.154175,0.164453,0.229839,0.181715,0.195418,0.213616,0.172296,0.191672,0.044885,100.0,0.019415,200.0,2.0,0.239298,0.32069,0.645895
0.049905,0.084548,0.074718,-89.37407,5.988351,1.982151,1.487149,0.876363,0.478012,0.506907,0.285662,-0.026502,0.481965,-0.175797,-0.021072,0.047381,0.020868,0.073276,0.028881,5.367457,1.144812,0.958999,0.598481,0.452383,0.494993,0.453989,0.450135,0.488806,0.538828,0.585908,0.637529,0.80178,0.019872,0.050265,0.007057,8.527643,1.224344,0.971288,0.424631,0.344002,0.403181,0.263094,0.273704,0.411462,0.546909,0.541782,0.642495,0.80091,0.028112,0.089246,0.030723,5.620447,0.46019,0.387658,0.136498,0.083462,0.123223,0.09556,0.10738,0.157887,0.236099,0.22757,0.262997,0.377038,0.022736,79.0,0.012189,158.0,2.0,0.218801,0.028867,0.819777
0.113898,0.298227,0.089891,-68.804195,1.438452,0.244474,0.406858,0.690852,0.922848,0.501123,0.947309,1.021838,0.936695,0.799679,0.837151,0.721638,0.075606,0.186139,0.032165,4.090543,1.189584,0.885786,0.82773,0.63893,0.594282,0.520412,0.487292,0.487793,0.469614,0.425014,0.413677,0.455358,0.010684,0.041583,0.007932,1.582214,0.225593,0.345134,0.34534,0.193685,0.237335,0.188686,0.097425,0.167075,0.178185,0.14493,0.106168,0.156885,0.016783,0.034308,0.029913,3.951185,0.105014,0.107426,0.108001,0.085918,0.092368,0.076939,0.050772,0.056464,0.063629,0.061222,0.079525,0.090326,0.663305,68.0,0.190283,136.0,2.0,0.769195,0.420528,1.231378
0.082788,0.168759,0.08128,-69.797753,4.777137,0.156781,1.066205,0.499967,0.941953,0.300578,0.277646,0.232851,0.851605,0.613225,0.224697,0.717423,0.029034,0.092112,0.030031,4.478881,0.892166,0.991349,0.882324,0.578833,0.548978,0.586093,0.517807,0.541725,0.503318,0.505877,0.477479,0.496615,0.022885,0.055678,0.00892,2.578558,0.673917,0.796365,0.672011,0.322397,0.337698,0.351636,0.329543,0.439771,0.324629,0.309215,0.358286,0.24034,0.026298,0.069301,0.030416,4.09726,0.351926,0.300354,0.191863,0.151884,0.116414,0.118421,0.096084,0.132468,0.136181,0.10919,0.101861,0.11008,0.143288,63.0,0.490267,126.0,2.0,0.821658,0.85744,1.691989
0.087409,0.169013,0.085957,-62.559142,6.062843,-0.698581,2.449553,-0.888578,1.206782,-0.131385,0.708201,0.169997,0.610305,0.33026,0.655441,0.106293,0.036422,0.074776,0.034336,4.308198,1.410558,0.720717,0.49464,0.514674,0.512614,0.526116,0.491947,0.59304,0.589503,0.592073,0.565433,0.538614,0.025165,0.047613,0.008311,2.266072,0.848537,0.470984,0.20672,0.235533,0.231297,0.328153,0.331412,0.389206,0.373267,0.357156,0.292777,0.250464,0.025209,0.0461,0.029498,3.359914,0.364097,0.15096,0.115363,0.108487,0.091677,0.171756,0.15158,0.178959,0.27634,0.217254,0.181294,0.167288,0.138957,98.0,0.401915,196.0,2.0,0.501382,0.718869,2.020381
0.062165,0.186532,0.080289,-66.001223,3.395815,1.358438,1.960863,0.382045,0.844411,0.950132,0.200716,0.344272,0.485792,0.606423,0.438459,0.157813,0.043358,0.167508,0.029831,3.694006,0.856316,0.770117,0.672312,0.543262,0.512165,0.505963,0.471531,0.474199,0.430337,0.439741,0.406366,0.431465,0.030265,0.080869,0.008136,5.131308,0.581745,0.662835,0.542168,0.285194,0.188977,0.216196,0.285753,0.246459,0.135817,0.140811,0.179121,0.256963,0.042433,0.107766,0.030221,4.328114,0.375638,0.229918,0.132837,0.111986,0.120826,0.088925,0.082491,0.108217,0.079046,0.074594,0.087695,0.086919,0.017828,73.0,0.231782,146.0,2.0,0.118007,0.026197,0.384191
